,show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in
734,s581,0,Mobile Suit Gundam Hathaway,3896,51,2021-07-01,2021,6,96 min,"Action & Adventure, Anime Features, International Movies"
735,s587,0,Pet Sematary 2,2679,51,2021-07-01,1992,5,101 min,Horror Movies
736,s588,1,Quarantine Tales,3904,51,2021-07-01,2020,8,1 Season,"International TV Shows, TV Comedies, TV Dramas"
737,s761,0,Fireplace 4K: Crackling Birchwood from Fireplace for Your Home,1408,51,2021-06-04,2015,7,60 min,Movies
738,s590,0,Red Joan,4268,79,2021-07-01,2019,5,101 min,"Dramas, International Movies"
739,s592,0,Seven Pounds,1359,80,2021-07-01,2008,4,123 min,"Dramas, Romantic Movies"
740,s593,0,She's Out of My League,1890,80,2021-07-01,2010,5,106 min,"Comedies, Romantic Movies"
741,s594,0,Snow Day,764,80,2021-07-01,2000,3,89 min,"Children & Family Movies, Comedies"
742,s595,0,Star Trek,1683,80,2021-07-01,2009,4,128 min,"Action & Adventure, Sci-Fi & Fantasy"
743,s596,0,Stuart Little,3526,22,2021-07-01,1999,3,85 min,"Children & Family Movies, Comedies"
744,s597,0,Sword of Trust,2504,80,2021-07-01,2019,5,89 min,"Comedies, Dramas, Independent Movies"
745,s598,0,Talladega Nights: The Ballad of Ricky Bobby,50,80,2021-07-01,2006,4,108 min,"Action & Adventure, Comedies, Sports Movies"
746,s599,0,The American,350,80,2021-07-01,2010,5,105 min,"Dramas, Thrillers"
747,s600,0,The Best of Enemies,3572,80,2021-07-01,2019,4,133 min,Dramas
748,s601,0,The Game,978,80,2021-07-01,1997,5,129 min,Thrillers
751,s604,0,The Karate Kid Part III,1957,80,2021-07-01,1989,3,112 min,"Children & Family Movies, Dramas"
752,s605,0,The Life of David Gale,122,79,2021-07-01,2003,5,130 min,Dramas
754,s607,0,The Queen,3984,79,2021-07-01,2006,4,103 min,"Dramas, International Movies"
755,s608,0,The Strangers,628,80,2021-07-01,2008,5,85 min,"Horror Movies, Thrillers"
756,s609,0,The Sum of All Fears,3276,80,2021-07-01,2002,4,124 min,Action & Adventure
757,s610,0,The Tourist,1300,80,2021-07-01,2010,4,103 min,"Action & Adventure, Romantic Movies"
758,s611,0,Underworld,2398,80,2021-07-01,2003,5,121 min,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy"
759,s612,0,Underworld: Awakening,2944,80,2021-07-01,2012,5,89 min,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy"
760,s613,0,Underworld: Rise of the Lycans,3186,80,2021-07-01,2009,5,92 min,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy"
761,s614,0,Voiceless,3554,49,2021-07-01,2020,8,112 min,"Dramas, International Movies, Thrillers"
762,s615,0,What Dreams May Come,4362,80,2021-07-01,1998,4,114 min,"Dramas, Romantic Movies, Sci-Fi & Fantasy"
763,s616,0,Why Do Fools Fall in Love,1478,80,2021-07-01,1998,5,116 min,"Dramas, Music & Musicals, Romantic Movies"
764,s617,0,Working Title,2678,80,2021-07-01,2019,5,110 min,Dramas
765,s619,0,America: The Motion Picture,2713,80,2021-06-30,2021,8,98 min,"Action & Adventure, Comedies"
766,s620,0,Deranged,1708,51,2021-06-30,2020,6,98 min,"Dramas, International Movies"
767,s623,0,Lying and Stealing,2699,80,2021-06-30,2019,5,100 min,Thrillers
768,s622,1,Legend of Exorcism,3872,51,2021-06-30,2020,6,1 Season,"Anime Series, Crime TV Shows, International TV Shows"
769,s624,0,Mommy Issues,2050,51,2021-06-30,2021,8,90 min,"Comedies, Dramas, International Movies"
770,s625,0,Prime Time,1705,51,2021-06-30,2021,8,92 min,"Dramas, International Movies, Thrillers"
771,s627,1,Sophie: A Murder in West Cork,1951,79,2021-06-30,2021,8,1 Season,"British TV Shows, Crime TV Shows, Docuseries"
772,s630,0,A Way Back Home,447,51,2021-06-28,2020,6,82 min,"Dramas, International Movies"
773,s633,0,Wanted,3005,51,2021-06-28,2019,6,90 min,"Comedies, International Movies"
774,s631,0,Killing Them Softly,271,80,2021-06-28,2012,5,97 min,Dramas
775,s634,0,Into the Wind,3930,51,2021-06-26,2018,8,76 min,"Dramas, Independent Movies, International Movies"
776,s635,0,Wonder Boy,319,20,2021-06-26,2019,6,83 min,"Documentaries, International Movies"
777,s636,0,Here Comes the Rain,453,40,2021-06-25,2010,8,101 min,"Dramas, International Movies"
778,s637,0,The Ice Road,2027,80,2021-06-25,2021,4,109 min,Action & Adventure
779,s638,1,Ray,3952,51,2021-06-25,2021,8,1 Season,"International TV Shows, TV Dramas, TV Mysteries"
780,s644,0,The Seventh Day,2139,80,2021-06-24,2021,5,87 min,Horror Movies
781,s653,0,Osuofia in London II,2283,49,2021-06-22,2004,6,70 min,"Comedies, Dramas, International Movies"
782,s651,0,O Vendedor de Sonhos,1800,6,2021-06-22,2016,6,96 min,"Dramas, International Movies"
783,s652,0,Osuofia in London,2283,49,2021-06-22,2003,8,84 min,"Comedies, Dramas, International Movies"
784,s647,0,The House of Flowers: The Movie,2567,44,2021-06-23,2021,8,88 min,"Comedies, International Movies, Music & Musicals"
785,s655,0,#Selfie,863,59,2021-06-21,2014,8,125 min,"Comedies, Dramas, International Movies"
786,s656,0,#Selfie 69,863,59,2021-06-21,2016,8,119 min,"Comedies, Dramas, International Movies"
787,s657,0,Love Is a Story,863,59,2021-06-21,2015,8,105 min,"International Movies, Music & Musicals, Romantic Movies"
788,s645,0,Good on Paper,2282,51,2021-06-23,2021,8,94 min,"Comedies, Romantic Movies"
789,s646,0,Murder by the Coast,4288,51,2021-06-23,2021,6,89 min,"Documentaries, International Movies"
790,s650,0,Broken,365,51,2021-06-22,2019,6,108 min,"Dramas, International Movies, Romantic Movies"
791,s665,1,Cleo & Cuquin,1290,70,2021-06-19,2020,10,2 Seasons,Kids' TV
792,s677,1,Riverdale,3528,80,2021-06-19,2019,6,4 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries"
793,s667,1,Gameboys Level-Up Edition,1665,51,2021-06-19,2020,6,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies"
794,s673,0,Mobile Suit Gundam: Char's Counterattack,4475,51,2021-06-19,1988,6,120 min,"Action & Adventure, Anime Features, International Movies"
797,s682,1,They've Gotta Have Us,3911,79,2021-06-19,2018,8,1 Season,"British TV Shows, Docuseries"
798,s688,0,Jagame Thandhiram,2177,29,2021-06-18,2021,8,159 min,"Action & Adventure, Dramas, International Movies"
799,s686,0,Fatherhood,3216,80,2021-06-18,2021,4,111 min,Dramas
800,s689,0,Kambili: The Whole 30 Yards,2196,49,2021-06-18,2020,6,119 min,"Comedies, International Movies, Romantic Movies"
801,s693,1,The Rational Life,1606,74,2021-06-18,2021,6,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas"
802,s695,0,Aziza,3944,40,2021-06-17,2019,9,13 min,"Comedies, Dramas, Independent Movies"
803,s694,0,Ali & Ratu Ratu Queens,2475,30,2021-06-17,2021,6,101 min,"Comedies, Dramas, International Movies"
804,s696,0,Besieged Bread,3944,73,2021-06-17,2015,6,12 min,"Dramas, International Movies"
805,s699,0,Fan Girl,349,55,2021-06-17,2020,8,101 min,"Dramas, Independent Movies, International Movies"
806,s763,0,Sweet & Sour,2386,68,2021-06-04,2021,6,103 min,"Comedies, International Movies, Romantic Movies"
807,s684,0,A Family,2841,51,2021-06-18,2021,8,135 min,"Dramas, International Movies"
809,s691,0,Rurouni Kenshin: The Final,2209,51,2021-06-18,2021,6,137 min,"Action & Adventure, International Movies"
810,s705,0,A Man For The Week End,37,51,2021-06-16,2018,6,95 min,"Comedies, Dramas, International Movies"
811,s702,0,Red Snow,2612,10,2021-06-17,2019,8,96 min,Dramas
812,s703,0,Silver Linings Playbook,1007,80,2021-06-17,2012,5,122 min,"Comedies, Dramas, Independent Movies"
813,s708,1,Let's Eat,3759,51,2021-06-16,2021,6,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies"
814,s706,0,Biking Borders,2733,22,2021-06-16,2019,6,89 min,"Documentaries, International Movies, Sports Movies"
815,s713,0,Silver Skates,2802,51,2021-06-16,2020,8,138 min,"Action & Adventure, Dramas, International Movies"
816,s709,0,Lowriders,3472,80,2021-06-16,2016,4,98 min,"Dramas, Independent Movies"
817,s712,0,Security,3239,34,2021-06-16,2021,8,119 min,"Dramas, International Movies, Thrillers"
819,s719,0,Life of Crime,928,80,2021-06-15,2013,5,101 min,"Comedies, Independent Movies"
820,s782,0,Black Holes | The Edge of All We Know,3246,51,2021-06-02,2021,6,99 min,Documentaries
821,s722,0,Rogue Warfare: Death of a Nation,2867,80,2021-06-15,2020,5,99 min,Action & Adventure
822,s723,0,Sir! No Sir!,1029,80,2021-06-15,2005,8,84 min,Documentaries
823,s724,1,The American Bible Challenge,2822,80,2021-06-15,2014,7,1 Season,Reality TV
824,s725,0,The Reason I Jump,1870,80,2021-06-15,2021,6,82 min,Documentaries
825,s727,1,Metallica: Some Kind of Monster,1909,80,2021-06-13,2014,8,1 Season,TV Shows
826,s728,0,Picture a Scientist,1623,80,2021-06-13,2020,8,97 min,Documentaries
827,s729,0,The Devil Below,575,80,2021-06-13,2021,8,89 min,Horror Movies
828,s736,0,Sarbath,3312,29,2021-06-11,2021,9,113 min,"Comedies, Dramas, International Movies"
829,s737,0,Skater Girl,2560,80,2021-06-11,2021,3,110 min,"Children & Family Movies, Dramas, International Movies"
830,s738,1,Trese,1792,55,2021-06-11,2021,8,1 Season,"Anime Series, Crime TV Shows, TV Horror"
831,s740,0,Wish Dragon,746,12,2021-06-11,2021,3,102 min,"Children & Family Movies, Comedies"
832,s720,1,Power Rangers Dino Fury,3066,80,2021-06-15,2021,7,1 Season,Kids' TV
833,s741,0,A Haunted House 2,2828,80,2021-06-10,2014,5,86 min,"Comedies, Horror Movies"
834,s742,0,Blind Intersections,2351,40,2021-06-10,2012,8,91 min,"Dramas, International Movies"
835,s743,0,Camellia Sisters,460,83,2021-06-10,2021,8,117 min,"Dramas, International Movies"
836,s744,0,Copenhagen,2646,10,2021-06-10,2014,8,99 min,"Dramas, Independent Movies, Romantic Movies"
837,s760,0,Fireplace 4K: Classic Crackling Fireplace from Fireplace for Your Home,1408,51,2021-06-04,2015,7,60 min,Movies
838,s746,0,Until Midnight,4122,78,2021-06-10,2019,6,77 min,"International Movies, Thrillers"
839,s747,0,Awake,2646,80,2021-06-09,2021,8,97 min,"Dramas, Thrillers"
840,s748,0,Confusion Na Wa,2230,49,2021-06-09,2013,8,106 min,"Comedies, Dramas, International Movies"
841,s751,0,Tragic Jungle,4487,44,2021-06-09,2021,8,97 min,"Dramas, Independent Movies, International Movies"
842,s753,0,Vampire Academy,2654,80,2021-06-07,2014,4,104 min,"Action & Adventure, Comedies, Sci-Fi & Fantasy"
843,s755,0,A Private War,2719,79,2021-06-05,2018,5,110 min,"Dramas, Independent Movies"
844,s757,0,Small Chops,3556,49,2021-06-05,2020,8,98 min,"Dramas, International Movies, Romantic Movies"
845,s758,0,Breaking Boundaries: The Science Of Our Planet,2023,80,2021-06-04,2021,9,74 min,Documentaries
846,s759,1,Feel Good,209,79,2021-06-04,2021,8,2 Seasons,"Romantic TV Shows, TV Comedies, TV Dramas"
847,s772,1,Pretty Guardian Sailor Moon Eternal The Movie,737,51,2021-06-03,2021,6,1 Season,TV Shows
848,s765,0,Trippin' with the Kandasamys,1796,67,2021-06-04,2021,6,94 min,"Comedies, International Movies, Romantic Movies"
849,s766,0,Xtreme,903,70,2021-06-04,2021,8,112 min,"Action & Adventure, International Movies"
850,s767,0,Alan Saldaña: Locked Up,150,44,2021-06-03,2021,8,49 min,Stand-Up Comedy
851,s769,0,Dancing Queens,1567,71,2021-06-03,2021,8,111 min,"Comedies, Dramas, International Movies"
852,s770,0,From Stress to Happiness,134,0,2021-06-03,2020,7,58 min,"Documentaries, International Movies"
853,s771,0,Myriam Fares: The Journey,2942,78,2021-06-03,2021,6,72 min,"Documentaries, International Movies, Music & Musicals"
854,s774,0,The Girl and the Gun,3365,55,2021-06-03,2019,8,78 min,"Dramas, International Movies, Thrillers"
855,s775,0,2 Hearts,2349,80,2021-06-02,2020,4,101 min,"Dramas, Faith & Spirituality, Romantic Movies"
856,s776,0,A Perfect Ending,3028,80,2021-06-02,2012,8,110 min,"Dramas, Independent Movies, LGBTQ Movies"
857,s777,0,American Outlaws,2406,80,2021-06-02,2001,4,94 min,Action & Adventure
858,s778,0,And Then Came Lola,1171,80,2021-06-02,2009,8,70 min,"Comedies, Independent Movies, LGBTQ Movies"
859,s780,0,Battlefield Earth,3593,80,2021-06-02,2000,4,118 min,"Action & Adventure, Cult Movies, Sci-Fi & Fantasy"
860,s783,0,Bliss,2350,10,2021-06-02,1997,5,103 min,"Dramas, Romantic Movies"
861,s784,0,Carnaval,2377,6,2021-06-02,2021,8,95 min,"Comedies, International Movies, Music & Musicals"
862,s785,0,Cloudburst,4163,80,2021-06-02,2011,8,93 min,"Comedies, Dramas, Independent Movies"
863,s787,0,Company of Heroes,1104,80,2021-06-02,2013,5,101 min,"Action & Adventure, Dramas"
864,s788,0,Cradle 2 the Grave,290,80,2021-06-02,2003,5,101 min,Action & Adventure
865,s789,0,Domestic Disturbance,1539,80,2021-06-02,2001,4,89 min,Thrillers
866,s791,0,Dream/Killer,276,80,2021-06-02,2015,8,109 min,Documentaries
867,s792,0,Felon,3469,80,2021-06-02,2008,5,104 min,"Action & Adventure, Dramas"
868,s793,0,Flipped,3527,80,2021-06-02,2010,3,90 min,"Comedies, Dramas, Romantic Movies"
869,s794,0,Fools Rush In,302,80,2021-06-02,1997,4,109 min,"Comedies, Romantic Movies"
870,s795,0,Gold Statue,4096,49,2021-06-02,2019,6,145 min,"Comedies, Dramas, International Movies"
871,s797,0,Hostel: Part III,3790,80,2021-06-02,2011,5,88 min,"Cult Movies, Horror Movies"
872,s798,0,I Am Sam,1882,80,2021-06-02,2001,4,132 min,Dramas
873,s799,0,Love Jones,4158,80,2021-06-02,1997,5,109 min,"Comedies, Dramas, Independent Movies"
874,s800,0,Million Dollar Baby,827,80,2021-06-02,2004,4,133 min,"Dramas, Sports Movies"
875,s801,0,Mosquita y Mari,425,80,2021-06-02,2012,6,85 min,"Dramas, Independent Movies, LGBTQ Movies"
876,s802,0,Never Back Down 2: The Beatdown,2795,80,2021-06-02,2011,5,104 min,"Action & Adventure, Dramas, Sports Movies"
877,s803,0,Ninja Assassin,1725,22,2021-06-02,2009,5,99 min,Action & Adventure
878,s804,1,Ouran High School Host Club,4106,36,2021-06-02,2006,9,1 Season,"Anime Series, Romantic TV Shows, Teen TV Shows"
879,s805,0,Population 436,2840,10,2021-06-02,2006,5,93 min,"Horror Movies, Thrillers"
880,s816,0,The Girl King,2854,51,2021-06-02,2015,8,106 min,"Dramas, International Movies, LGBTQ Movies"
881,s809,0,Sniper: Legacy,1104,80,2021-06-02,2014,5,98 min,Action & Adventure
882,s810,0,Starsky & Hutch,4208,80,2021-06-02,2004,4,101 min,"Action & Adventure, Comedies"
884,s813,0,Swordfish,1099,80,2021-06-02,2001,5,99 min,Action & Adventure
885,s807,0,Seven Souls in the Skull Castle: Season Moon Jogen,1585,51,2021-06-02,2017,6,204 min,"Action & Adventure, Dramas, International Movies"
887,s817,0,The Interpreter,4084,79,2021-06-02,2005,4,128 min,Thrillers
888,s818,0,The Meddler,2459,80,2021-06-02,2015,4,104 min,"Comedies, Dramas, Independent Movies"
889,s812,0,Super Monsters: Once Upon a Rhyme,3991,80,2021-06-02,2021,10,25 min,Children & Family Movies
890,s808,0,Seven Souls in the Skull Castle: Season Moon Kagen,1585,51,2021-06-02,2017,9,212 min,"Action & Adventure, Dramas, International Movies"
891,s819,0,The Mirror Has Two Faces,465,80,2021-06-02,1996,4,127 min,"Comedies, Dramas, Romantic Movies"
893,s828,0,One Lagos Night,1155,49,2021-05-29,2021,6,103 min,"Comedies, International Movies"
894,s822,0,The Wedding Guest,2832,79,2021-06-02,2018,5,97 min,"Dramas, Romantic Movies, Thrillers"
895,s823,0,The Wind,1186,80,2021-06-02,2019,5,88 min,Horror Movies
896,s824,0,Then Came You,3250,80,2021-06-02,2019,8,97 min,"Comedies, Dramas, Independent Movies"
897,s825,0,Welcome Home,1414,80,2021-06-02,2018,5,97 min,Thrillers
898,s830,0,Dog Gone Trouble,2248,51,2021-05-28,2021,11,88 min,"Children & Family Movies, Comedies"
899,s827,0,Bo Burnham: Inside,555,80,2021-05-30,2021,8,88 min,Stand-Up Comedy
900,s829,0,Collateral Beauty,980,80,2021-05-28,2016,4,97 min,Dramas
901,s832,1,The Least Expected Day: Inside the Movistar Team 2019,2075,51,2021-05-28,2021,8,2 Seasons,"Docuseries, International TV Shows, Spanish-Language TV Shows"
902,s833,1,Word of Honor,1382,51,2021-05-28,2021,6,1 Season,"International TV Shows, TV Action & Adventure, TV Dramas"
903,s835,0,Blue Miracle,2111,80,2021-05-27,2021,9,97 min,"Children & Family Movies, Dramas, Faith & Spirituality"
904,s837,0,Ghost Lab,3225,75,2021-05-27,2021,8,118 min,"Horror Movies, International Movies, Thrillers"
905,s846,0,A Place in the Stars,4001,49,2021-05-25,2014,6,110 min,"Dramas, International Movies, Thrillers"
906,s839,0,Soy Rada: Serendipity,3139,0,2021-05-27,2021,8,70 min,Stand-Up Comedy
907,s840,0,The Day I lost My Shadow,3944,73,2021-05-27,2018,8,91 min,"Dramas, Independent Movies, International Movies"
908,s841,0,Baggio: The Divine Ponytail,2415,34,2021-05-26,2021,8,92 min,"Dramas, International Movies, Sports Movies"
909,s842,0,Gatao - The Last Stray,3436,51,2021-05-26,2021,8,120 min,"Action & Adventure, Dramas, International Movies"
910,s845,0,Nail Bomber: Manhunt,931,51,2021-05-26,2021,8,73 min,"Documentaries, International Movies"
911,s847,0,Home,4187,80,2021-05-25,2015,3,94 min,"Children & Family Movies, Comedies, Sci-Fi & Fantasy"
912,s851,0,99 Songs,4377,29,2021-05-21,2021,6,131 min,"Dramas, International Movies, Music & Musicals"
913,s854,0,Army of the Dead,4496,80,2021-05-21,2021,5,148 min,"Action & Adventure, Horror Movies"
914,s896,0,Oxygen,172,20,2021-05-12,2021,6,102 min,"Dramas, International Movies, Thrillers"
915,s859,0,678,2897,18,2021-05-20,2009,6,99 min,"Dramas, Independent Movies, International Movies"
916,s860,0,Asmaa,239,18,2021-05-20,2011,6,92 min,"Dramas, International Movies"
917,s861,0,Hating Peter Tatchell,797,1,2021-05-20,2020,8,91 min,"Documentaries, International Movies, LGBTQ Movies"
918,s864,0,Spy Kids: All the Time in the World,3559,80,2021-05-20,2011,3,88 min,"Children & Family Movies, Comedies"
919,s866,0,Sabotage,960,80,2021-05-19,2014,5,109 min,"Action & Adventure, Dramas"
920,s867,0,Small Town Crime,1223,80,2021-05-19,2017,5,92 min,Thrillers
921,s868,0,The Last Days,1726,80,2021-05-19,1998,4,87 min,Documentaries
922,s865,0,Taxi No. 9211,2881,29,2021-05-20,2006,6,116 min,"Dramas, International Movies, Thrillers"
923,s876,0,Love or Money,2521,55,2021-05-15,2020,8,116 min,"Dramas, International Movies, Romantic Movies"
924,s871,0,Amy Tan: Unintended Memoir,1728,80,2021-05-18,2021,6,101 min,Documentaries
925,s872,0,Sardar Ka Grandson,2151,29,2021-05-18,2021,6,140 min,"Comedies, Dramas, International Movies"
926,s873,0,Sleight,1681,80,2021-05-16,2016,5,89 min,"Dramas, Independent Movies, Sci-Fi & Fantasy"
927,s874,0,Ahaan,3035,29,2021-05-15,2021,8,81 min,"Dramas, Independent Movies, International Movies"
928,s857,0,Strain,4291,51,2021-05-21,2020,8,107 min,"Dramas, International Movies"
929,s862,0,Little Singham Future mein Satakli,3321,51,2021-05-20,2021,11,47 min,"Children & Family Movies, Comedies"
930,s878,0,Cinema Bandi,3328,29,2021-05-14,2021,8,99 min,"Comedies, Independent Movies, International Movies"
931,s879,0,Ferry,688,5,2021-05-14,2021,8,107 min,"Dramas, International Movies, Thrillers"
932,s880,1,Halston,920,80,2021-05-14,2021,8,1 Season,TV Dramas
933,s887,1,The Mystic River,4307,51,2021-05-14,2020,6,1 Season,"International TV Shows, TV Horror, TV Sci-Fi & Fantasy"
934,s882,0,I Am All Girls,1108,67,2021-05-14,2021,8,107 min,"Dramas, International Movies, Thrillers"
935,s883,0,Jungle Beat: The Movie,586,43,2021-05-14,2021,11,90 min,"Children & Family Movies, Comedies"
936,s894,0,Wave of Cinema: Filosofi Kopi,69,51,2021-05-13,2020,6,64 min,"Documentaries, International Movies, Music & Musicals"
937,s886,0,Table Manners,2397,10,2021-05-14,2018,8,104 min,"Comedies, Dramas, International Movies"
938,s888,0,The Strange House,924,2,2021-05-14,2020,8,100 min,"Horror Movies, International Movies, Thrillers"
939,s890,0,The Woman in the Window,1926,80,2021-05-14,2021,5,102 min,"Dramas, Thrillers"
940,s892,0,Layer Cake,2726,79,2021-05-13,2004,5,105 min,"Independent Movies, International Movies, Thrillers"
941,s893,0,Tottaa Pataaka Item Maal,63,29,2021-05-13,2018,8,107 min,"Dramas, Independent Movies, International Movies"
942,s895,0,Dance of the Forty One,1010,44,2021-05-12,2021,8,99 min,"Dramas, Independent Movies, International Movies"
943,s898,1,Use For My Talent,649,51,2021-05-12,2021,6,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies"
944,s900,0,Illegal Woman,3414,70,2021-05-11,2020,8,119 min,"Dramas, International Movies"
